timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1743787459610,877,Scn-1_Stp-01_EnterURLandClickOnEnterTheStore,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-1,,true,,5664,525,5,5,null,0,3485,665
1743787463095,877,Scn-1_Stp-01_EnterURLandClickOnEnterTheStore,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-1,text,true,,5664,525,5,5,https://petstore.octoperf.com/actions/Catalog.action,877,0,665
1743787459803,864,Scn-1_Stp-01_EnterURLandClickOnEnterTheStore,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-2,,true,,5664,525,5,5,null,0,3416,651
1743787463219,864,Scn-1_Stp-01_EnterURLandClickOnEnterTheStore,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-2,text,true,,5664,525,5,5,https://petstore.octoperf.com/actions/Catalog.action,864,0,651
1743787460794,860,Scn-1_Stp-01_EnterURLandClickOnEnterTheStore,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-3,,true,,5664,525,7,7,null,0,3379,646
1743787464173,860,Scn-1_Stp-01_EnterURLandClickOnEnterTheStore,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-3,text,true,,5664,525,7,7,https://petstore.octoperf.com/actions/Catalog.action,860,0,646
1743787462561,868,Scn-1_Stp-01_EnterURLandClickOnEnterTheStore,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-4,,true,,5664,525,10,10,null,0,3334,653
1743787465894,868,Scn-1_Stp-01_EnterURLandClickOnEnterTheStore,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-4,text,true,,5664,525,10,10,https://petstore.octoperf.com/actions/Catalog.action,868,0,653
1743787464084,213,Scn-1_Stp-02_ClickOnSignIn,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-2,,true,,4093,656,11,11,null,0,3088,0
1743787467171,213,Scn-1_Stp-02_ClickOnSignIn,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-2,text,true,,4093,656,11,11,https://petstore.octoperf.com/actions/Account.action;jsessionid=7E6F84ADB7D9D49E49938BE633299882?signonForm=,213,0,0
1743787463974,213,Scn-1_Stp-02_ClickOnSignIn,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-1,,true,,4093,656,11,11,null,0,3351,0
1743787467324,213,Scn-1_Stp-02_ClickOnSignIn,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-1,text,true,,4093,656,11,11,https://petstore.octoperf.com/actions/Account.action;jsessionid=7E6F84ADB7D9D49E49938BE633299882?signonForm=,213,0,0
1743787463862,877,Scn-1_Stp-01_EnterURLandClickOnEnterTheStore,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-5,,true,,5664,525,11,11,null,0,3326,655
1743787467187,877,Scn-1_Stp-01_EnterURLandClickOnEnterTheStore,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-5,text,true,,5664,525,11,11,https://petstore.octoperf.com/actions/Catalog.action,877,0,655
1743787464645,858,Scn-1_Stp-01_EnterURLandClickOnEnterTheStore,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-7,,true,,5664,525,12,12,null,0,3086,644
1743787467731,858,Scn-1_Stp-01_EnterURLandClickOnEnterTheStore,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-7,text,true,,5664,525,12,12,https://petstore.octoperf.com/actions/Catalog.action,858,0,644
1743787465032,214,Scn-1_Stp-02_ClickOnSignIn,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-3,,true,,4097,656,12,12,null,0,3491,0
1743787468523,214,Scn-1_Stp-02_ClickOnSignIn,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-3,text,true,,4097,656,12,12,https://petstore.octoperf.com/actions/Account.action;jsessionid=7E6F84ADB7D9D49E49938BE633299882?signonForm=,214,0,0
1743787464084,1755,Scn-1_Stp-01_EnterURLandClickOnEnterTheStore,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-6,,true,,5664,525,12,12,null,0,3181,1540
1743787467264,1755,Scn-1_Stp-01_EnterURLandClickOnEnterTheStore,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-6,text,true,,5664,525,12,12,https://petstore.octoperf.com/actions/Catalog.action,1755,0,1540
1743787466166,857,Scn-1_Stp-01_EnterURLandClickOnEnterTheStore,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-9,,true,,5664,525,12,12,null,0,3099,644
1743787469265,857,Scn-1_Stp-01_EnterURLandClickOnEnterTheStore,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-9,text,true,,5664,525,12,12,https://petstore.octoperf.com/actions/Catalog.action,857,0,644
1743787465888,874,Scn-1_Stp-01_EnterURLandClickOnEnterTheStore,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-8,,true,,5664,525,12,12,null,0,3496,656
1743787469384,874,Scn-1_Stp-01_EnterURLandClickOnEnterTheStore,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-8,text,true,,5664,525,12,12,https://petstore.octoperf.com/actions/Catalog.action,874,0,656
1743787466763,215,Scn-1_Stp-02_ClickOnSignIn,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-4,,true,,4095,656,12,12,null,0,3451,0
1743787470213,215,Scn-1_Stp-02_ClickOnSignIn,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-4,text,true,,4095,656,12,12,https://petstore.octoperf.com/actions/Account.action;jsessionid=7E6F84ADB7D9D49E49938BE633299882?signonForm=,215,0,0
1743787466440,864,Scn-1_Stp-01_EnterURLandClickOnEnterTheStore,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-10,,true,,5664,525,12,12,null,0,3481,649
1743787469921,864,Scn-1_Stp-01_EnterURLandClickOnEnterTheStore,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-10,text,true,,5664,525,12,12,https://petstore.octoperf.com/actions/Catalog.action,864,0,649
1743787467017,859,Scn-1_Stp-01_EnterURLandClickOnEnterTheStore,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-11,,true,,5664,525,12,12,null,0,3020,646
1743787470037,859,Scn-1_Stp-01_EnterURLandClickOnEnterTheStore,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-11,text,true,,5664,525,12,12,https://petstore.octoperf.com/actions/Catalog.action,858,0,646
1743787467537,211,Scn-1_Stp-03_EnterTheCredentialAndClickOnLoginButton,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-1,,true,,230,999,12,12,null,0,3222,0
1743787470759,211,Scn-1_Stp-03_EnterTheCredentialAndClickOnLoginButton,302,,Scenario-1_ShoppingFish_Open Model Thread Group 1-1,,true,,230,999,12,12,https://petstore.octoperf.com/actions/Account.action,211,0,0
1743787467385,211,Scn-1_Stp-03_EnterTheCredentialAndClickOnLoginButton,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-2,,true,,230,997,12,12,null,0,3394,0
1743787470779,211,Scn-1_Stp-03_EnterTheCredentialAndClickOnLoginButton,302,,Scenario-1_ShoppingFish_Open Model Thread Group 1-2,,true,,230,997,12,12,https://petstore.octoperf.com/actions/Account.action,211,0,0
1743787468065,211,Scn-1_Stp-02_ClickOnSignIn,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-5,,true,,4093,656,12,12,null,0,3006,0
1743787471071,211,Scn-1_Stp-02_ClickOnSignIn,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-5,text,true,,4093,656,12,12,https://petstore.octoperf.com/actions/Account.action;jsessionid=7E6F84ADB7D9D49E49938BE633299882?signonForm=,211,0,0
1743787468589,213,Scn-1_Stp-02_ClickOnSignIn,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-7,,true,,4095,656,12,12,null,0,3164,0
1743787471753,213,Scn-1_Stp-02_ClickOnSignIn,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-7,text,true,,4095,656,12,12,https://petstore.octoperf.com/actions/Account.action;jsessionid=7E6F84ADB7D9D49E49938BE633299882?signonForm=,213,0,0
1743787468737,214,Scn-1_Stp-03_EnterTheCredentialAndClickOnLoginButton,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-3,,true,,230,1020,12,12,null,0,3417,0
1743787472154,214,Scn-1_Stp-03_EnterTheCredentialAndClickOnLoginButton,302,,Scenario-1_ShoppingFish_Open Model Thread Group 1-3,,true,,230,1020,12,12,https://petstore.octoperf.com/actions/Account.action,214,0,0
1743787468419,882,Scn-1_Stp-01_EnterURLandClickOnEnterTheStore,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-12,,true,,5664,525,12,12,null,0,3078,665
1743787471497,882,Scn-1_Stp-01_EnterURLandClickOnEnterTheStore,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-12,text,true,,5664,525,12,12,https://petstore.octoperf.com/actions/Catalog.action,882,0,665
1743787469019,213,Scn-1_Stp-02_ClickOnSignIn,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-6,,true,,4097,656,12,12,null,0,3294,0
1743787472313,213,Scn-1_Stp-02_ClickOnSignIn,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-6,text,true,,4097,656,12,12,https://petstore.octoperf.com/actions/Account.action;jsessionid=7E6F84ADB7D9D49E49938BE633299882?signonForm=,213,0,0
1743787470123,212,Scn-1_Stp-02_ClickOnSignIn,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-9,,true,,4095,656,12,12,null,0,3499,0
1743787473621,212,Scn-1_Stp-02_ClickOnSignIn,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-9,text,true,,4095,656,12,12,https://petstore.octoperf.com/actions/Account.action;jsessionid=7E6F84ADB7D9D49E49938BE633299882?signonForm=,212,0,0
1743787470259,219,Scn-1_Stp-02_ClickOnSignIn,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-8,,true,,4095,656,12,12,null,0,3399,0
1743787473658,219,Scn-1_Stp-02_ClickOnSignIn,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-8,text,true,,4095,656,12,12,https://petstore.octoperf.com/actions/Account.action;jsessionid=7E6F84ADB7D9D49E49938BE633299882?signonForm=,219,0,0
1743787470429,212,Scn-1_Stp-03_EnterTheCredentialAndClickOnLoginButton,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-4,,true,,230,997,12,12,null,0,3416,0
1743787473845,212,Scn-1_Stp-03_EnterTheCredentialAndClickOnLoginButton,302,,Scenario-1_ShoppingFish_Open Model Thread Group 1-4,,true,,230,997,12,12,https://petstore.octoperf.com/actions/Account.action,212,0,0
1743787470786,217,Scn-1_Stp-02_ClickOnSignIn,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-10,,true,,4093,656,12,12,null,0,3067,0
1743787473853,217,Scn-1_Stp-02_ClickOnSignIn,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-10,text,true,,4093,656,12,12,https://petstore.octoperf.com/actions/Account.action;jsessionid=7E6F84ADB7D9D49E49938BE633299882?signonForm=,217,0,0
1743787470990,213,Scn-1_Stp-04_ClickOnProductCatalog,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-2,,true,,4065,630,12,12,null,0,3226,0
1743787474215,213,Scn-1_Stp-04_ClickOnProductCatalog,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-2,text,true,,4065,630,12,12,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,213,0,0
1743787470896,212,Scn-1_Stp-02_ClickOnSignIn,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-11,,true,,4095,656,13,13,null,0,3486,0
1743787474381,212,Scn-1_Stp-02_ClickOnSignIn,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-11,text,true,,4095,656,13,13,https://petstore.octoperf.com/actions/Account.action;jsessionid=7E6F84ADB7D9D49E49938BE633299882?signonForm=,212,0,0
1743787470970,213,Scn-1_Stp-04_ClickOnProductCatalog,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-1,,true,,4065,630,13,13,null,0,3452,0
1743787474421,213,Scn-1_Stp-04_ClickOnProductCatalog,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-1,text,true,,4065,630,13,13,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,213,0,0
1743787471283,211,Scn-1_Stp-03_EnterTheCredentialAndClickOnLoginButton,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-5,,true,,230,999,13,13,null,0,3442,0
1743787474724,211,Scn-1_Stp-03_EnterTheCredentialAndClickOnLoginButton,302,,Scenario-1_ShoppingFish_Open Model Thread Group 1-5,,true,,230,999,13,13,https://petstore.octoperf.com/actions/Account.action,211,0,0
1743787471966,212,Scn-1_Stp-03_EnterTheCredentialAndClickOnLoginButton,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-7,,true,,230,1020,13,13,null,0,3302,0
1743787475267,212,Scn-1_Stp-03_EnterTheCredentialAndClickOnLoginButton,302,,Scenario-1_ShoppingFish_Open Model Thread Group 1-7,,true,,230,1020,13,13,https://petstore.octoperf.com/actions/Account.action,212,0,0
1743787472368,214,Scn-1_Stp-04_ClickOnProductCatalog,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-3,,true,,4124,630,14,14,null,0,3189,0
1743787475556,214,Scn-1_Stp-04_ClickOnProductCatalog,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-3,text,true,,4124,630,14,14,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,214,0,0
1743787472380,225,Scn-1_Stp-02_ClickOnSignIn,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-12,,true,,4095,656,14,14,null,0,3228,0
1743787475607,225,Scn-1_Stp-02_ClickOnSignIn,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-12,text,true,,4095,656,14,14,https://petstore.octoperf.com/actions/Account.action;jsessionid=7E6F84ADB7D9D49E49938BE633299882?signonForm=,225,0,0
1743787472526,215,Scn-1_Stp-03_EnterTheCredentialAndClickOnLoginButton,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-6,,true,,230,997,14,14,null,0,3219,0
1743787475744,215,Scn-1_Stp-03_EnterTheCredentialAndClickOnLoginButton,302,,Scenario-1_ShoppingFish_Open Model Thread Group 1-6,,true,,230,997,14,14,https://petstore.octoperf.com/actions/Account.action,215,0,0
1743787473877,218,Scn-1_Stp-03_EnterTheCredentialAndClickOnLoginButton,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-8,,true,,230,1020,15,15,null,0,3085,0
1743787476961,218,Scn-1_Stp-03_EnterTheCredentialAndClickOnLoginButton,302,,Scenario-1_ShoppingFish_Open Model Thread Group 1-8,,true,,230,1020,15,15,https://petstore.octoperf.com/actions/Account.action,218,0,0
1743787473834,213,Scn-1_Stp-03_EnterTheCredentialAndClickOnLoginButton,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-9,,true,,230,999,15,15,null,0,3292,0
1743787477125,213,Scn-1_Stp-03_EnterTheCredentialAndClickOnLoginButton,302,,Scenario-1_ShoppingFish_Open Model Thread Group 1-9,,true,,230,999,15,15,https://petstore.octoperf.com/actions/Account.action,213,0,0
1743787474058,213,Scn-1_Stp-04_ClickOnProductCatalog,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-4,,true,,4065,630,15,15,null,0,3254,0
1743787477310,213,Scn-1_Stp-04_ClickOnProductCatalog,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-4,text,true,,4065,630,15,15,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,213,0,0
1743787474070,212,Scn-1_Stp-03_EnterTheCredentialAndClickOnLoginButton,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-10,,true,,230,997,15,15,null,0,3373,0
1743787477442,212,Scn-1_Stp-03_EnterTheCredentialAndClickOnLoginButton,302,,Scenario-1_ShoppingFish_Open Model Thread Group 1-10,,true,,230,997,15,15,https://petstore.octoperf.com/actions/Account.action,212,0,0
1743787474634,214,Scn-1_Stp-05_ClickOnProduct,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-1,,true,,4230,662,15,15,null,0,3119,0
1743787477753,214,Scn-1_Stp-05_ClickOnProduct,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-1,text,true,,4230,662,15,15,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-FW-01,214,0,0
1743787474428,214,Scn-1_Stp-05_ClickOnProduct,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-2,,true,,4230,662,15,15,null,0,3402,0
1743787477830,214,Scn-1_Stp-05_ClickOnProduct,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-2,text,true,,4230,662,15,15,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-FW-01,214,0,0
1743787474593,212,Scn-1_Stp-03_EnterTheCredentialAndClickOnLoginButton,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-11,,true,,230,999,15,15,null,0,3361,0
1743787477953,212,Scn-1_Stp-03_EnterTheCredentialAndClickOnLoginButton,302,,Scenario-1_ShoppingFish_Open Model Thread Group 1-11,,true,,230,999,15,15,https://petstore.octoperf.com/actions/Account.action,212,0,0
1743787474554,860,Scn-1_Stp-01_EnterURLandClickOnEnterTheStore,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-13,,true,,5664,525,15,15,null,0,3015,646
1743787477569,860,Scn-1_Stp-01_EnterURLandClickOnEnterTheStore,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-13,text,true,,5664,525,15,15,https://petstore.octoperf.com/actions/Catalog.action,860,0,646
1743787474936,214,Scn-1_Stp-04_ClickOnProductCatalog,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-5,,true,,4065,630,15,15,null,0,3455,0
1743787478391,214,Scn-1_Stp-04_ClickOnProductCatalog,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-5,text,true,,4065,630,15,15,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,214,0,0
1743787475479,217,Scn-1_Stp-04_ClickOnProductCatalog,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-7,,true,,4124,630,15,15,null,0,3077,0
1743787478555,217,Scn-1_Stp-04_ClickOnProductCatalog,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-7,text,true,,4124,630,15,15,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,217,0,0
1743787475770,243,Scn-1_Stp-05_ClickOnProduct,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-3,,true,,4289,662,15,15,null,0,3034,0
1743787478804,243,Scn-1_Stp-05_ClickOnProduct,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-3,text,true,,4289,662,15,15,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-FW-01,243,0,0
1743787475959,217,Scn-1_Stp-04_ClickOnProductCatalog,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-6,,true,,4065,630,15,15,null,0,3122,0
1743787479081,217,Scn-1_Stp-04_ClickOnProductCatalog,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-6,text,true,,4065,630,15,15,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,217,0,0
1743787475832,217,Scn-1_Stp-03_EnterTheCredentialAndClickOnLoginButton,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-12,,true,,230,1020,15,15,null,0,3361,0
1743787479193,217,Scn-1_Stp-03_EnterTheCredentialAndClickOnLoginButton,302,,Scenario-1_ShoppingFish_Open Model Thread Group 1-12,,true,,230,1020,15,15,https://petstore.octoperf.com/actions/Account.action,217,0,0
1743787475503,909,Scn-1_Stp-01_EnterURLandClickOnEnterTheStore,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-14,,true,,5664,525,15,15,null,0,3371,693
1743787478873,909,Scn-1_Stp-01_EnterURLandClickOnEnterTheStore,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-14,text,true,,5664,525,15,15,https://petstore.octoperf.com/actions/Catalog.action,909,0,693
1743787477180,218,Scn-1_Stp-04_ClickOnProductCatalog,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-8,,true,,4124,630,16,16,null,0,3140,0
1743787480320,218,Scn-1_Stp-04_ClickOnProductCatalog,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-8,text,true,,4124,630,16,16,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,218,0,0
1743787476712,901,Scn-1_Stp-01_EnterURLandClickOnEnterTheStore,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-15,,true,,5664,525,16,16,null,0,3207,679
1743787479919,901,Scn-1_Stp-01_EnterURLandClickOnEnterTheStore,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-15,text,true,,5664,525,16,16,https://petstore.octoperf.com/actions/Catalog.action,901,0,679
1743787477338,235,Scn-1_Stp-04_ClickOnProductCatalog,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-9,,true,,4065,630,16,16,null,0,3272,0
1743787480609,235,Scn-1_Stp-04_ClickOnProductCatalog,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-9,text,true,,4065,630,16,16,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,235,0,0
1743787477536,216,Scn-1_Stp-05_ClickOnProduct,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-4,,true,,4243,662,16,16,null,0,3280,0
1743787480816,216,Scn-1_Stp-05_ClickOnProduct,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-4,text,true,,4243,662,16,16,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-SW-01,216,0,0
1743787477654,213,Scn-1_Stp-04_ClickOnProductCatalog,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-10,,true,,4065,630,17,17,null,0,3261,0
1743787480915,213,Scn-1_Stp-04_ClickOnProductCatalog,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-10,text,true,,4065,630,17,17,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,213,0,0
1743787477967,217,Scn-1_Stp-06_ClickOnAddToCart,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-1,,true,,4802,664,17,17,null,0,3160,0
1743787481127,217,Scn-1_Stp-06_ClickOnAddToCart,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-1,text,true,,4802,664,17,17,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-4,217,0,0
1743787478166,212,Scn-1_Stp-04_ClickOnProductCatalog,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-11,,true,,4065,630,17,17,null,0,3183,0
1743787481349,212,Scn-1_Stp-04_ClickOnProductCatalog,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-11,text,true,,4065,630,17,17,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,212,0,0
1743787478044,216,Scn-1_Stp-06_ClickOnAddToCart,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-2,,true,,4802,664,17,17,null,0,3494,0
1743787481538,216,Scn-1_Stp-06_ClickOnAddToCart,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-2,text,true,,4802,664,17,17,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-4,216,0,0
1743787478605,213,Scn-1_Stp-05_ClickOnProduct,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-5,,true,,4243,662,17,17,null,0,3103,0
1743787481708,213,Scn-1_Stp-05_ClickOnProduct,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-5,text,true,,4243,662,17,17,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-SW-01,213,0,0
1743787478773,218,Scn-1_Stp-05_ClickOnProduct,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-7,,true,,4302,662,17,17,null,0,3035,0
1743787481808,218,Scn-1_Stp-05_ClickOnProduct,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-7,text,true,,4302,662,17,17,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FI-SW-01,218,0,0
1743787478430,422,Scn-1_Stp-02_ClickOnSignIn,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-13,,true,,4097,656,17,17,null,0,3219,0
1743787481649,422,Scn-1_Stp-02_ClickOnSignIn,200,,Scenario-1_ShoppingFish_Open Model Thread Group 1-13,text,true,,4097,656,17,17,https://petstore.octoperf.com/actions/Account.action;jsessionid=7E6F84ADB7D9D49E49938BE633299882?signonForm=,422,0,0
1743787479048,222,Scn-1_Stp-06_ClickOnAddToCart,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario-1_ShoppingFish_Open Model Thread Group 1-3,,true,,4862,664,17,17,null,0,3096,0
